lastname,firstname,team,points,games,liga_id,league_name,season,bezirk
29.,Weckwerth,Leonie,TTL Basketball Bamberg 2,39,248,Bezirksoberliga,2012,Oberfranken
30.,Schneider,Alexandra,TTL Basketball Bamberg 2,38,248,Bezirksoberliga,2012,Oberfranken
31.,Kreutzer,Maren,SpVgg Rattelsdorf,35,248,Bezirksoberliga,2012,Oberfranken
32.,Nölscher,Amelie,BG Litzendorf,34,248,Bezirksoberliga,2012,Oberfranken
33.,Lauterbach,Kathrin,BBC Bayreuth 2,33,248,Bezirksoberliga,2012,Oberfranken
34.,Kröner,Birgit,DJK Don Bosco Bamberg 2,33,248,Bezirksoberliga,2012,Oberfranken
35.,Wollny,Amelie,BBC Bayreuth 2,31,248,Bezirksoberliga,2012,Oberfranken
36.,Schüpferling,Anna,DJK Don Bosco Bamberg 2,30,248,Bezirksoberliga,2012,Oberfranken
37.,Nölscher,Helena,BG Litzendorf,30,248,Bezirksoberliga,2012,Oberfranken
38.,Zeilner,Nadine,BBC Bayreuth 2,27,248,Bezirksoberliga,2012,Oberfranken
39.,Fuchs,Johanna,SC Kemmern 3,26,248,Bezirksoberliga,2012,Oberfranken
40.,Neeb,Petra,SC Kemmern 3,26,248,Bezirksoberliga,2012,Oberfranken
41.,Heyder,Astrid,TTL Basketball Bamberg 2,26,248,Bezirksoberliga,2012,Oberfranken
42.,Kropf,Susann,TTL Basketball Bamberg 2,24,248,Bezirksoberliga,2012,Oberfranken
43.,Keppner,Hanna Astrid,SC Kemmern 3,24,248,Bezirksoberliga,2012,Oberfranken
44.,Aumüller,Martina,SC Kemmern 3,23,248,Bezirksoberliga,2012,Oberfranken
45.,Lukic,Ivona,BG Litzendorf,23,248,Bezirksoberliga,2012,Oberfranken
46.,Schöllhorn,Stephanie,BBC Bayreuth 2,22,248,Bezirksoberliga,2012,Oberfranken
47.,Damke,Jessica,SpVgg Rattelsdorf,22,248,Bezirksoberliga,2012,Oberfranken
48.,Neeb,Birgit,SC Kemmern 3,21,248,Bezirksoberliga,2012,Oberfranken
49.,Schramm,Nina,BBC Bayreuth 2,21,248,Bezirksoberliga,2012,Oberfranken
50.,Brunner,Lena,SC Kemmern 3,17,248,Bezirksoberliga,2012,Oberfranken
51.,Becker,Paulina Ute,BBC Bayreuth 2,16,248,Bezirksoberliga,2012,Oberfranken
52.,Staudinger,Kristina,TTL Basketball Bamberg 2,15,248,Bezirksoberliga,2012,Oberfranken
53.,Brendel,Katrin,SpVgg Rattelsdorf,14,248,Bezirksoberliga,2012,Oberfranken
54.,Pflaumer,Luisa,TTL Basketball Bamberg 2,14,248,Bezirksoberliga,2012,Oberfranken
55.,Schober,Laura,SpVgg Rattelsdorf,13,248,Bezirksoberliga,2012,Oberfranken
56.,Wollny,Hannah,BBC Bayreuth 2,13,248,Bezirksoberliga,2012,Oberfranken
57.,Wittner,Sabine,SpVgg Rattelsdorf,12,248,Bezirksoberliga,2012,Oberfranken
58.,Ruff,Andrea,BG Litzendorf,10,248,Bezirksoberliga,2012,Oberfranken
59.,Endres,Martina,SC Kemmern 3,8,248,Bezirksoberliga,2012,Oberfranken
60.,Geuß,Patricia,SC Kemmern 3,8,248,Bezirksoberliga,2012,Oberfranken
61.,Königsreuter,Kristina,BBC Bayreuth 2,8,248,Bezirksoberliga,2012,Oberfranken
62.,Dorsch,Dagmar,DJK Don Bosco Bamberg 2,8,248,Bezirksoberliga,2012,Oberfranken
63.,Schöps,Andrea,TTL Basketball Bamberg 2,7,248,Bezirksoberliga,2012,Oberfranken
64.,Schneider,Dorothea,TTL Basketball Bamberg 2,6,248,Bezirksoberliga,2012,Oberfranken
65.,Doktorowski,Nina,SpVgg Rattelsdorf,4,248,Bezirksoberliga,2012,Oberfranken
66.,Thiele,Laura,BG Litzendorf,4,248,Bezirksoberliga,2012,Oberfranken
67.,Kluge,Julia,TTL Basketball Bamberg 2,4,248,Bezirksoberliga,2012,Oberfranken
68.,Eichelsdörfer,Astrid,SpVgg Rattelsdorf,4,248,Bezirksoberliga,2012,Oberfranken
69.,Zink,Elena,SC Kemmern 3,3,248,Bezirksoberliga,2012,Oberfranken
70.,Jahelka,Jessica,SpVgg Rattelsdorf,3,248,Bezirksoberliga,2012,Oberfranken
71.,Pautz,Urte,DJK Don Bosco Bamberg 2,2,248,Bezirksoberliga,2012,Oberfranken
72.,Herrmann,Lisa,BG Litzendorf,2,248,Bezirksoberliga,2012,Oberfranken
73.,Kohles,Julia,SC Kemmern 3,2,248,Bezirksoberliga,2012,Oberfranken
74.,Lösel,Kristin,SC Kemmern 3,2,248,Bezirksoberliga,2012,Oberfranken
75.,Loch,Lena,BG Litzendorf,2,248,Bezirksoberliga,2012,Oberfranken
76.,Loch,Pia,TTL Basketball Bamberg 2,2,248,Bezirksoberliga,2012,Oberfranken
77.,Friedmann,Heike,DJK Don Bosco Bamberg 2,1,248,Bezirksoberliga,2012,Oberfranken
Statistikdaten (Saison: 2012/2013) - Bezirksoberliga Damen (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2012/2013) - Bezirksoberliga Damen (Senioren Oberfranken),Statistikdaten (Saison: 2012/2013) - Bezirksoberliga Damen (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,248,Bezirksoberliga,2012,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,248,Bezirksoberliga,2012,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,248,Bezirksoberliga,2012,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,248,Bezirksoberliga,2012,Oberfranken
Statistikdaten (Saison: 2012/2013) - Bezirkspokal Herren (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2012/2013) - Bezirkspokal Herren (Senioren Oberfranken),Statistikdaten (Saison: 2012/2013) - Bezirkspokal Herren (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,10864,Bezirkspokal,2012,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,10864,Bezirkspokal,2012,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,10864,Bezirkspokal,2012,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,10864,Bezirkspokal,2012,Oberfranken
Statistikdaten (Saison: 2012/2013) - Kreispokal Herren (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2012/2013) - Kreispokal Herren (Senioren Oberfranken),Statistikdaten (Saison: 2012/2013) - Kreispokal Herren (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,10867,Bezirkspokal,2012,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,10867,Bezirkspokal,2012,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,10867,Bezirkspokal,2012,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,10867,Bezirkspokal,2012,Oberfranken
1.,Dorsch,Helmut,TSV Breitengüßbach,235,263,Bezirksliga,2012,Oberfranken
2.,Adler,Rudolf,BBC Bayreuth,200,263,Bezirksliga,2012,Oberfranken
3.,Vogel,Michael,BBC Bayreuth,184,263,Bezirksliga,2012,Oberfranken
4.,Möhrlein,Konrad,DJK Eggolsheim,183,263,Bezirksliga,2012,Oberfranken
5.,Giehl,Christian,DJK Eggolsheim,142,263,Bezirksliga,2012,Oberfranken
6.,Kerner,Martin,BBC Bayreuth,125,263,Bezirksliga,2012,Oberfranken
7.,Glahn,Thorsten,TSG 2005 Bamberg,112,263,Bezirksliga,2012,Oberfranken
8.,Goppert,Wolfgang,TSV Breitengüßbach,111,263,Bezirksliga,2012,Oberfranken
9.,Beck,Matthias,TSG 2005 Bamberg,111,263,Bezirksliga,2012,Oberfranken
10.,Hübschmann,Guido,TSV Ebermannstadt,110,263,Bezirksliga,2012,Oberfranken
11.,Kraus,Markus,TSG 2005 Bamberg,109,263,Bezirksliga,2012,Oberfranken
12.,Vogel,Dirk,BBC Bayreuth,105,263,Bezirksliga,2012,Oberfranken
13.,Weinkauf,Helmut,TSV Ebermannstadt,102,263,Bezirksliga,2012,Oberfranken
14.,Herrmann,Christof,TSV Ebermannstadt,99,263,Bezirksliga,2012,Oberfranken
15.,Schabacker,Rainer,TSV Breitengüßbach,95,263,Bezirksliga,2012,Oberfranken
16.,Schnell,Alexander,TSV Ebermannstadt,86,263,Bezirksliga,2012,Oberfranken
17.,Becker,Nils,BBC Bayreuth,85,263,Bezirksliga,2012,Oberfranken
18.,Jäger,Oliver,DJK Eggolsheim,84,263,Bezirksliga,2012,Oberfranken
19.,Schulz,Werner,DJK Eggolsheim,74,263,Bezirksliga,2012,Oberfranken
20.,Eismann,Johannes,DJK Eggolsheim,70,263,Bezirksliga,2012,Oberfranken
21.,Dusold,Edgar,TSV Breitengüßbach,68,263,Bezirksliga,2012,Oberfranken
22.,Rothaug,Thomas,TSG 2005 Bamberg,62,263,Bezirksliga,2012,Oberfranken
23.,Biedermann,Matthias,TSV Breitengüßbach,60,263,Bezirksliga,2012,Oberfranken
24.,Saffer,Wolfgang,DJK Eggolsheim,59,263,Bezirksliga,2012,Oberfranken
25.,Höning,Martin,Regnitztal Baskets,55,263,Bezirksliga,2012,Oberfranken
26.,Krauß,Thomas,TSV Ebermannstadt,53,263,Bezirksliga,2012,Oberfranken
27.,Uch,Hans-Jürgen,TSV Breitengüßbach,52,263,Bezirksliga,2012,Oberfranken
28.,Herrmann,Ron,BBC Bayreuth,49,263,Bezirksliga,2012,Oberfranken
29.,Griebel,Ernst,TSV Breitengüßbach,48,263,Bezirksliga,2012,Oberfranken
30.,Bleisteiner,Georg,Regnitztal Baskets,47,263,Bezirksliga,2012,Oberfranken
31.,Junge,Michael,Regnitztal Baskets,45,263,Bezirksliga,2012,Oberfranken
32.,Hauser,Dieter,TSV Ebermannstadt,44,263,Bezirksliga,2012,Oberfranken
33.,Landwehr,Dirk,TSG 2005 Bamberg,42,263,Bezirksliga,2012,Oberfranken
34.,Pfister,Christoph,DJK Eggolsheim,41,263,Bezirksliga,2012,Oberfranken
35.,Römer,Michael,Regnitztal Baskets,40,263,Bezirksliga,2012,Oberfranken
36.,Kossmann,Lothar,Regnitztal Baskets,40,263,Bezirksliga,2012,Oberfranken
37.,Korn,Wilfried,TSV Breitengüßbach,39,263,Bezirksliga,2012,Oberfranken
38.,Geheeb,Rainer,Regnitztal Baskets,38,263,Bezirksliga,2012,Oberfranken
39.,Dürrbeck,Wolfgang,TSV Ebermannstadt,38,263,Bezirksliga,2012,Oberfranken
40.,Folosea,Robert,BBC Bayreuth,37,263,Bezirksliga,2012,Oberfranken
41.,Strobel,Bernd,BBC Bayreuth,36,263,Bezirksliga,2012,Oberfranken
42.,Lohneis,Rüdiger,TSV Breitengüßbach,34,263,Bezirksliga,2012,Oberfranken
43.,Neubauer,Stefan,TSV Breitengüßbach,31,263,Bezirksliga,2012,Oberfranken
44.,Dorn,Harald,Regnitztal Baskets,31,263,Bezirksliga,2012,Oberfranken
45.,Schirner,Sebastian,TSV Ebermannstadt,31,263,Bezirksliga,2012,Oberfranken
46.,Herzog,Helmut,Regnitztal Baskets,29,263,Bezirksliga,2012,Oberfranken
47.,Semertzidis,Eleftherios,BBC Bayreuth,27,263,Bezirksliga,2012,Oberfranken
48.,Kreß,Rudolf,TSG 2005 Bamberg,27,263,Bezirksliga,2012,Oberfranken
49.,Weiß,Konrad,TSV Breitengüßbach,26,263,Bezirksliga,2012,Oberfranken
50.,Koch,Jürgen,Regnitztal Baskets,24,263,Bezirksliga,2012,Oberfranken
51.,Schulz,Martin,DJK Eggolsheim,23,263,Bezirksliga,2012,Oberfranken
52.,Baier,Helmut,Regnitztal Baskets,22,263,Bezirksliga,2012,Oberfranken
53.,Schmidt,Joachim,BBC Bayreuth,22,263,Bezirksliga,2012,Oberfranken
54.,Kaufer,Bernd,TSG 2005 Bamberg,20,263,Bezirksliga,2012,Oberfranken
55.,Wander,Volkmar,BBC Bayreuth,19,263,Bezirksliga,2012,Oberfranken
56.,Batz,Guido,TSG 2005 Bamberg,19,263,Bezirksliga,2012,Oberfranken
57.,Dressel,Thomas,BBC Bayreuth,19,263,Bezirksliga,2012,Oberfranken
58.,Egle,Robert,Regnitztal Baskets,19,263,Bezirksliga,2012,Oberfranken
59.,Friedrich,Gunther,TSG 2005 Bamberg,18,263,Bezirksliga,2012,Oberfranken
60.,Eckert,Reinhold,TSV Breitengüßbach,16,263,Bezirksliga,2012,Oberfranken
61.,Greubel,Holger,TSV Breitengüßbach,15,263,Bezirksliga,2012,Oberfranken
62.,Redlin,Oliver,TSV Ebermannstadt,15,263,Bezirksliga,2012,Oberfranken
63.,Erlwein,Michael,DJK Eggolsheim,12,263,Bezirksliga,2012,Oberfranken
64.,Neutzner,Georg,TSV Ebermannstadt,10,263,Bezirksliga,2012,Oberfranken
65.,Weißkopf,Kai,BBC Bayreuth,9,263,Bezirksliga,2012,Oberfranken
66.,Schmidt,Martin,DJK Eggolsheim,9,263,Bezirksliga,2012,Oberfranken
67.,Steinhäuser,Rüdiger,Regnitztal Baskets,8,263,Bezirksliga,2012,Oberfranken
68.,Hübschmann,Klemens,TSV Ebermannstadt,7,263,Bezirksliga,2012,Oberfranken
69.,Leuschner,Wolfgang,DJK Eggolsheim,6,263,Bezirksliga,2012,Oberfranken
70.,Pfister,Alexander,DJK Eggolsheim,5,263,Bezirksliga,2012,Oberfranken
71.,Rupprecht,Jochen,Regnitztal Baskets,4,263,Bezirksliga,2012,Oberfranken
72.,Koch,Hagen,TSV Breitengüßbach,3,263,Bezirksliga,2012,Oberfranken
73.,Trautner,Thomas,TSV Ebermannstadt,3,263,Bezirksliga,2012,Oberfranken
74.,Nowak,Johannes,TSG 2005 Bamberg,2,263,Bezirksliga,2012,Oberfranken
75.,Schneider,Richard,TSV Ebermannstadt,1,263,Bezirksliga,2012,Oberfranken
Statistikdaten (Saison: 2012/2013) - Senioren U40 (Ü40 Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2012/2013) - Senioren U40 (Ü40 Oberfranken),Statistikdaten (Saison: 2012/2013) - Senioren U40 (Ü40 Oberfranken),Team Statistiken,Beste Werfer/innen,263,Bezirksliga,2012,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,263,Bezirksliga,2012,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,263,Bezirksliga,2012,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,263,Bezirksliga,2012,Oberfranken
1.,Jasmund,Michael,TSV Ludwigsstadt,415,10861,Bezirksliga,2012,Oberfranken
2.,Warkentin,Andreas,TSV Bindlach,343,10861,Bezirksliga,2012,Oberfranken
3.,Thoma,Johannes Julius,SV Gundelsheim,331,10861,Bezirksliga,2012,Oberfranken
4.,Engelbrecht,Jörg,SV Weidenberg,317,10861,Bezirksliga,2012,Oberfranken
5.,Richter,Heiko,TSV Bindlach,306,10861,Bezirksliga,2012,Oberfranken
6.,Blos,Stefan,TSV Ebermannstadt,268,10861,Bezirksliga,2012,Oberfranken
7.,Mohler,Christopher,TSV Ludwigsstadt,264,10861,Bezirksliga,2012,Oberfranken
8.,Bertelmann,Christoph,BG Litzendorf 2,255,10861,Bezirksliga,2012,Oberfranken
9.,Schönhammer,Tobias Michael,BODY STREET Baunach 2,250,10861,Bezirksliga,2012,Oberfranken
10.,Liebl,Marco,BODY STREET Baunach 2,233,10861,Bezirksliga,2012,Oberfranken
11.,Gloeckner,Florian,TSV Ebermannstadt,202,10861,Bezirksliga,2012,Oberfranken
12.,Bauer,Michael,BBC Bayreuth 3,201,10861,Bezirksliga,2012,Oberfranken
13.,Budig,Soenke,SpVgg Rattelsdorf 3,197,10861,Bezirksliga,2012,Oberfranken
14.,Aas,Johannes Mario,SpVgg Rattelsdorf 3,191,10861,Bezirksliga,2012,Oberfranken
15.,Hirmke,Moritz,BODY STREET Baunach 2,190,10861,Bezirksliga,2012,Oberfranken
16.,Rabak,Roman,DJK Don Bosco Bamberg 3,182,10861,Bezirksliga,2012,Oberfranken
17.,Thoma,Michael,SV Gundelsheim,179,10861,Bezirksliga,2012,Oberfranken
18.,Herbst,Christian,SV Gundelsheim,178,10861,Bezirksliga,2012,Oberfranken
19.,Herold,Alexander,SV Weidenberg,176,10861,Bezirksliga,2012,Oberfranken
20.,Wadenstorfer,Matthias,TSV Bindlach,174,10861,Bezirksliga,2012,Oberfranken
21.,Neubauer,Markus,SpVgg Rattelsdorf 3,170,10861,Bezirksliga,2012,Oberfranken
22.,Linhardt,Daniel Jürgen Michael,TSV Bindlach,166,10861,Bezirksliga,2012,Oberfranken
23.,Hader,Matthias,TSV Ludwigsstadt,166,10861,Bezirksliga,2012,Oberfranken
24.,Krusch,Patrick,BG Litzendorf 2,163,10861,Bezirksliga,2012,Oberfranken
25.,Tuttor,Marco,BG Litzendorf 2,156,10861,Bezirksliga,2012,Oberfranken
26.,Budig,Christoph,SpVgg Rattelsdorf 3,155,10861,Bezirksliga,2012,Oberfranken
27.,Brütting,Thomas,SV Gundelsheim,155,10861,Bezirksliga,2012,Oberfranken
28.,Schindelmann,Felix,SV Weidenberg,152,10861,Bezirksliga,2012,Oberfranken
29.,Hoh,Christoph,DJK Don Bosco Bamberg 3,147,10861,Bezirksliga,2012,Oberfranken
30.,Adler,Rudolf,BBC Bayreuth 3,145,10861,Bezirksliga,2012,Oberfranken
31.,Schmidt,Ralf,BODY STREET Baunach 2,142,10861,Bezirksliga,2012,Oberfranken
32.,Zeiß,Andreas,BG Litzendorf 2,142,10861,Bezirksliga,2012,Oberfranken
33.,Müller,Samuel,TSV Ludwigsstadt,137,10861,Bezirksliga,2012,Oberfranken
34.,Dorn,Gerald,BG Litzendorf 2,122,10861,Bezirksliga,2012,Oberfranken
35.,Rhiel,Fabian,BBC Bayreuth 3,118,10861,Bezirksliga,2012,Oberfranken
36.,Herold,Florian,DJK Don Bosco Bamberg 3,117,10861,Bezirksliga,2012,Oberfranken
37.,Imsel,Tobias,TSV Ludwigsstadt,114,10861,Bezirksliga,2012,Oberfranken
38.,Pfeiffer,Benedikt,TSV Ludwigsstadt,114,10861,Bezirksliga,2012,Oberfranken
39.,Fazlija,Lulzim,SV Gundelsheim,114,10861,Bezirksliga,2012,Oberfranken
40.,Hinrichs,Claas,TSV Bindlach,113,10861,Bezirksliga,2012,Oberfranken
41.,Ponfick,Constantin Martin,BBC Bayreuth 3,106,10861,Bezirksliga,2012,Oberfranken
42.,Richters,Kevin,TSV Bindlach,103,10861,Bezirksliga,2012,Oberfranken
43.,Stodolka,Florian,TSV Ebermannstadt,102,10861,Bezirksliga,2012,Oberfranken
44.,Zipfel,Stefan,TSV Ludwigsstadt,98,10861,Bezirksliga,2012,Oberfranken
45.,Ludwig,Florian,BODY STREET Baunach 2,97,10861,Bezirksliga,2012,Oberfranken
46.,Jacob,Oliver,SpVgg Rattelsdorf 3,96,10861,Bezirksliga,2012,Oberfranken
47.,Stintzing,Julius,TSV Ebermannstadt,95,10861,Bezirksliga,2012,Oberfranken
48.,Meixner,Benedikt,DJK Don Bosco Bamberg 3,89,10861,Bezirksliga,2012,Oberfranken
49.,Rüb,Lukas,DJK Don Bosco Bamberg 3,88,10861,Bezirksliga,2012,Oberfranken
50.,Becher,Sebastian,SV Gundelsheim,86,10861,Bezirksliga,2012,Oberfranken
51.,Lieb,Martin Karl,SpVgg Rattelsdorf 3,85,10861,Bezirksliga,2012,Oberfranken
52.,Timm,Oliver,SpVgg Rattelsdorf 3,82,10861,Bezirksliga,2012,Oberfranken
53.,Hack,Alexander,TSV Ebermannstadt,80,10861,Bezirksliga,2012,Oberfranken
54.,Pfeiffer,Paul,TSV Ludwigsstadt,79,10861,Bezirksliga,2012,Oberfranken
55.,Hillmert,Markus Michael,BBC Bayreuth 3,79,10861,Bezirksliga,2012,Oberfranken
56.,Orth,Franz,BBC Bayreuth 3,79,10861,Bezirksliga,2012,Oberfranken
57.,Neundörfer,Stefan,DJK Don Bosco Bamberg 3,75,10861,Bezirksliga,2012,Oberfranken
58.,Aas,Manuel Norbert,SpVgg Rattelsdorf 3,74,10861,Bezirksliga,2012,Oberfranken
59.,Engelbrecht,Tobias,SV Weidenberg,72,10861,Bezirksliga,2012,Oberfranken
60.,Mader,Jochen,BBC Bayreuth 3,67,10861,Bezirksliga,2012,Oberfranken
61.,Muth,Jochim,TSV Bindlach,66,10861,Bezirksliga,2012,Oberfranken
62.,Wiefel,Felix,TSV Ludwigsstadt,65,10861,Bezirksliga,2012,Oberfranken
63.,Pöhner,Ralf,SV Weidenberg,65,10861,Bezirksliga,2012,Oberfranken
64.,Penalba,Oliver Rafael,BBC Bayreuth 3,64,10861,Bezirksliga,2012,Oberfranken
65.,Stokes,Roger,SV Weidenberg,64,10861,Bezirksliga,2012,Oberfranken
66.,Rosenthal,Markus,BODY STREET Baunach 2,63,10861,Bezirksliga,2012,Oberfranken
67.,Glaser,Peter,BBC Bayreuth 3,62,10861,Bezirksliga,2012,Oberfranken
68.,Schmitt,Alexander,SV Gundelsheim,62,10861,Bezirksliga,2012,Oberfranken
69.,Dorscht,Lukas,BG Litzendorf 2,60,10861,Bezirksliga,2012,Oberfranken
70.,Huber,Michael,BBC Bayreuth 3,59,10861,Bezirksliga,2012,Oberfranken
71.,Oppermann,Tobias,BODY STREET Baunach 2,59,10861,Bezirksliga,2012,Oberfranken
72.,Pos,Martin - Patrick,BBC Bayreuth 3,58,10861,Bezirksliga,2012,Oberfranken
73.,Schlamminger,Johannes,BBC Bayreuth 3,57,10861,Bezirksliga,2012,Oberfranken
74.,Nijmeh,Andre,SpVgg Rattelsdorf 3,57,10861,Bezirksliga,2012,Oberfranken
75.,Popp,Lukas Michael,DJK Don Bosco Bamberg 3,56,10861,Bezirksliga,2012,Oberfranken
76.,Metzner,Sebastian,TSV Ebermannstadt,56,10861,Bezirksliga,2012,Oberfranken
77.,Zeiß,Johannes,BG Litzendorf 2,55,10861,Bezirksliga,2012,Oberfranken
78.,Dinkel,Johann,BODY STREET Baunach 2,54,10861,Bezirksliga,2012,Oberfranken
79.,Stretz,Stefan,BG Litzendorf 2,54,10861,Bezirksliga,2012,Oberfranken
80.,Becher,Julian,SV Gundelsheim,53,10861,Bezirksliga,2012,Oberfranken
81.,Günther,Fabian,DJK Don Bosco Bamberg 3,51,10861,Bezirksliga,2012,Oberfranken
82.,Schleicher,Simon,BBC Bayreuth 3,50,10861,Bezirksliga,2012,Oberfranken
83.,Hack,Kilian,TSV Ebermannstadt,49,10861,Bezirksliga,2012,Oberfranken
84.,Raum,Maximilian,DJK Don Bosco Bamberg 3,49,10861,Bezirksliga,2012,Oberfranken
85.,Oberst,Christopher,DJK Don Bosco Bamberg 3,48,10861,Bezirksliga,2012,Oberfranken
86.,Genser,Florian,SV Weidenberg,48,10861,Bezirksliga,2012,Oberfranken
87.,Eschler,Christoph,DJK Don Bosco Bamberg 3,47,10861,Bezirksliga,2012,Oberfranken
88.,Fontaine,Matthew,BG Litzendorf 2,46,10861,Bezirksliga,2012,Oberfranken
89.,Zischler,Andreas,TSV Bindlach,46,10861,Bezirksliga,2012,Oberfranken
90.,Emmert,Benjamin,TSV Ebermannstadt,45,10861,Bezirksliga,2012,Oberfranken
91.,Ruckdeschel,Ralf,SpVgg Rattelsdorf 3,44,10861,Bezirksliga,2012,Oberfranken
92.,Zeder,Michael,BG Litzendorf 2,44,10861,Bezirksliga,2012,Oberfranken
93.,Weckwerth,Patrick,BG Litzendorf 2,44,10861,Bezirksliga,2012,Oberfranken
94.,Neubauer,Sebastian Stefan,SpVgg Rattelsdorf 3,43,10861,Bezirksliga,2012,Oberfranken
95.,Imhof,Michael,SpVgg Rattelsdorf 3,42,10861,Bezirksliga,2012,Oberfranken
96.,Ponfick,Leonard,BBC Bayreuth 3,38,10861,Bezirksliga,2012,Oberfranken
97.,Koch,Michael,SV Weidenberg,36,10861,Bezirksliga,2012,Oberfranken
98.,Gewinner,Markus,SV Weidenberg,36,10861,Bezirksliga,2012,Oberfranken
99.,Schneider,David,TSV Ebermannstadt,33,10861,Bezirksliga,2012,Oberfranken
100.,Lang,Markus,SV Weidenberg,33,10861,Bezirksliga,2012,Oberfranken
101.,Haubner,Philip Heinz,SpVgg Rattelsdorf 3,33,10861,Bezirksliga,2012,Oberfranken
102.,Fuchs,Bastian,BODY STREET Baunach 2,33,10861,Bezirksliga,2012,Oberfranken
103.,Köstner,Daniel,TSV Ludwigsstadt,32,10861,Bezirksliga,2012,Oberfranken
104.,Merklinger,Marco,SpVgg Rattelsdorf 3,32,10861,Bezirksliga,2012,Oberfranken
105.,Warnke,Bastian,BBC Bayreuth 3,31,10861,Bezirksliga,2012,Oberfranken
106.,Pöhlmann,Hannes,TSV Bindlach,31,10861,Bezirksliga,2012,Oberfranken
107.,Kappus,Philipp,TSV Bindlach,29,10861,Bezirksliga,2012,Oberfranken
108.,Meyer,Martin Wolfgang,BBC Bayreuth 3,29,10861,Bezirksliga,2012,Oberfranken
109.,Baumann,Ruben Alexander,TSV Bindlach,29,10861,Bezirksliga,2012,Oberfranken
110.,Auer,Matthias,DJK Don Bosco Bamberg 3,29,10861,Bezirksliga,2012,Oberfranken
111.,Neumann,Michael,DJK Don Bosco Bamberg 3,27,10861,Bezirksliga,2012,Oberfranken
112.,Schreiber,Tim,DJK Don Bosco Bamberg 3,26,10861,Bezirksliga,2012,Oberfranken
113.,Bock,Marco,SV Gundelsheim,23,10861,Bezirksliga,2012,Oberfranken
114.,Tilch,Florian,BG Litzendorf 2,23,10861,Bezirksliga,2012,Oberfranken
115.,Wilhelm,Sebastian,TSV Ebermannstadt,23,10861,Bezirksliga,2012,Oberfranken
116.,Kühnlenz,Fritz,TSV Ludwigsstadt,22,10861,Bezirksliga,2012,Oberfranken
117.,Weber,Manfred,TSV Bindlach,22,10861,Bezirksliga,2012,Oberfranken
118.,Graumann,Alexander,DJK Don Bosco Bamberg 3,22,10861,Bezirksliga,2012,Oberfranken
119.,Albus,Lorenz,BODY STREET Baunach 2,21,10861,Bezirksliga,2012,Oberfranken
120.,Gerwig,Felix,TSV Ebermannstadt,19,10861,Bezirksliga,2012,Oberfranken
121.,Zink,Daniel Eric,BODY STREET Baunach 2,18,10861,Bezirksliga,2012,Oberfranken
122.,Loch,Patrick,BODY STREET Baunach 2,18,10861,Bezirksliga,2012,Oberfranken
123.,Theiler,Michael,TSV Ebermannstadt,18,10861,Bezirksliga,2012,Oberfranken
124.,Weber,Florian,BODY STREET Baunach 2,17,10861,Bezirksliga,2012,Oberfranken
125.,Lang,Hans-Christof,SV Weidenberg,16,10861,Bezirksliga,2012,Oberfranken
126.,Roth,Michael,SV Weidenberg,16,10861,Bezirksliga,2012,Oberfranken
127.,Schultheiss,Patrick,SV Weidenberg,15,10861,Bezirksliga,2012,Oberfranken
128.,Grignon,François,SV Gundelsheim,15,10861,Bezirksliga,2012,Oberfranken
