lastname,firstname,team,points,games,liga_id,league_name,season,bezirk
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,262,Bezirksliga,2007,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,262,Bezirksliga,2007,Oberfranken
1.,Lother,Christian,Post-SV Bamberg,457,1701,Bezirksliga,2007,Oberfranken
2.,Bechmann,Benedikt,TS Lichtenfels,387,1701,Bezirksliga,2007,Oberfranken
3.,Leicht,Sebastian,TS Lichtenfels,375,1701,Bezirksliga,2007,Oberfranken
4.,Jakob,Martin,TTL Basketball Bamberg 2,343,1701,Bezirksliga,2007,Oberfranken
5.,Neudecker,Christopher,DJK Don Bosco Bamberg,335,1701,Bezirksliga,2007,Oberfranken
6.,Ruckdäschel,Daniel,Post-SV Bamberg,325,1701,Bezirksliga,2007,Oberfranken
7.,Lange,Michael,SpVgg Stegaurach,323,1701,Bezirksliga,2007,Oberfranken
8.,Prell,Florian,TSV Bindlach,290,1701,Bezirksliga,2007,Oberfranken
9.,Griebel,Ernst,TSV Breitengüßbach 4,268,1701,Bezirksliga,2007,Oberfranken
10.,Wagner,Patrick,BG Regnitztal,262,1701,Bezirksliga,2007,Oberfranken
11.,Ludwig,Michael Heinrich,BG Regnitztal,256,1701,Bezirksliga,2007,Oberfranken
12.,Thurn,Michael,FC Franken Bräu Baunach 2,252,1701,Bezirksliga,2007,Oberfranken
13.,Steiner,Carlo,TSV Bindlach,244,1701,Bezirksliga,2007,Oberfranken
14.,Seidel,Frederic,TTL Basketball Bamberg 2,243,1701,Bezirksliga,2007,Oberfranken
15.,Imhof,Dominik,BBC Coburg,228,1701,Bezirksliga,2007,Oberfranken
16.,Dittrich,Christof,BBC Coburg,228,1701,Bezirksliga,2007,Oberfranken
17.,Kapp,Jürgen,BG Regnitztal,226,1701,Bezirksliga,2007,Oberfranken
18.,Richter,Heiko,TSV Bindlach,224,1701,Bezirksliga,2007,Oberfranken
19.,Kirsch,Christophe,TS Lichtenfels,221,1701,Bezirksliga,2007,Oberfranken
20.,Fleischer,Christoph,FC Franken Bräu Baunach 2,212,1701,Bezirksliga,2007,Oberfranken
21.,Schelhorn,Jonas,BBC Coburg,205,1701,Bezirksliga,2007,Oberfranken
22.,Fricke,Bernd,TTL Basketball Bamberg 2,196,1701,Bezirksliga,2007,Oberfranken
23.,Goppert,Wolfgang,TSV Breitengüßbach 4,192,1701,Bezirksliga,2007,Oberfranken
24.,Schüpferling,Benno,DJK Don Bosco Bamberg,186,1701,Bezirksliga,2007,Oberfranken
25.,Schmidt,Jörg,TS Lichtenfels,184,1701,Bezirksliga,2007,Oberfranken
26.,Lips,Jonas,DJK Don Bosco Bamberg,170,1701,Bezirksliga,2007,Oberfranken
27.,Aumüller,Dominik,FC Franken Bräu Baunach 2,166,1701,Bezirksliga,2007,Oberfranken
28.,Reichel,Moritz,DJK Don Bosco Bamberg,165,1701,Bezirksliga,2007,Oberfranken
29.,Hoh,Christoph,TTL Basketball Bamberg 2,163,1701,Bezirksliga,2007,Oberfranken
30.,Block,Stuart,SpVgg Stegaurach,162,1701,Bezirksliga,2007,Oberfranken
31.,Vonhausen,Lukas,FC Franken Bräu Baunach 2,156,1701,Bezirksliga,2007,Oberfranken
32.,Batz,Simon,SpVgg Stegaurach,155,1701,Bezirksliga,2007,Oberfranken
33.,Seidenschnur,Ingmar,BBC Coburg,154,1701,Bezirksliga,2007,Oberfranken
34.,Kowarschik,Jochen,Post-SV Bamberg,151,1701,Bezirksliga,2007,Oberfranken
35.,Vogel,Stefan,TTL Basketball Bamberg 2,148,1701,Bezirksliga,2007,Oberfranken
36.,Pedro,Christoph,DJK Don Bosco Bamberg,148,1701,Bezirksliga,2007,Oberfranken
37.,Korn,Wilfried,TSV Breitengüßbach 4,146,1701,Bezirksliga,2007,Oberfranken
38.,Schabacker,Rainer,TSV Breitengüßbach 4,144,1701,Bezirksliga,2007,Oberfranken
39.,Uch,Hans-Jürgen,TSV Breitengüßbach 4,142,1701,Bezirksliga,2007,Oberfranken
40.,Ritli,Norbert,DJK Don Bosco Bamberg,141,1701,Bezirksliga,2007,Oberfranken
41.,Banks,Larry,Post-SV Bamberg,139,1701,Bezirksliga,2007,Oberfranken
42.,Schmitt,Christian,SpVgg Stegaurach,133,1701,Bezirksliga,2007,Oberfranken
43.,Kulla,Johannes,Post-SV Bamberg,131,1701,Bezirksliga,2007,Oberfranken
44.,Stark,Achim,BBC Coburg,128,1701,Bezirksliga,2007,Oberfranken
45.,Kühnlein,Torsten Michael,BG Regnitztal,126,1701,Bezirksliga,2007,Oberfranken
46.,Hirmke,Moritz,FC Franken Bräu Baunach 2,120,1701,Bezirksliga,2007,Oberfranken
47.,Desch,Heiner,SpVgg Stegaurach,116,1701,Bezirksliga,2007,Oberfranken
48.,Tadda,Walter,TSV Breitengüßbach 4,115,1701,Bezirksliga,2007,Oberfranken
49.,Gulden,Matthias,SpVgg Stegaurach,113,1701,Bezirksliga,2007,Oberfranken
50.,Fröbel,Sebastian,BBC Coburg,111,1701,Bezirksliga,2007,Oberfranken
51.,Höning,Christoph,BG Regnitztal,106,1701,Bezirksliga,2007,Oberfranken
52.,Popp,Moritz,Post-SV Bamberg,106,1701,Bezirksliga,2007,Oberfranken
53.,Freudensprung,Thomas,SpVgg Stegaurach,105,1701,Bezirksliga,2007,Oberfranken
54.,Schlaug,Klaus,BG Regnitztal,103,1701,Bezirksliga,2007,Oberfranken
55.,Haas,Simon,TSV Bindlach,95,1701,Bezirksliga,2007,Oberfranken
56.,Vogel,Dimo,TS Lichtenfels,94,1701,Bezirksliga,2007,Oberfranken
57.,Wunder,Mathias,BG Regnitztal,92,1701,Bezirksliga,2007,Oberfranken
58.,Neubauer,Markus,Post-SV Bamberg,91,1701,Bezirksliga,2007,Oberfranken
59.,Neundörfer,Stefan,DJK Don Bosco Bamberg,90,1701,Bezirksliga,2007,Oberfranken
60.,Kräußlich,Leon,TS Lichtenfels,87,1701,Bezirksliga,2007,Oberfranken
61.,Montag,Marc,Post-SV Bamberg,84,1701,Bezirksliga,2007,Oberfranken
62.,Ziegmann,Andreas,TTL Basketball Bamberg 2,84,1701,Bezirksliga,2007,Oberfranken
63.,Pöhlmann,Hannes,TSV Bindlach,82,1701,Bezirksliga,2007,Oberfranken
64.,Weber,Manfred,TSV Bindlach,79,1701,Bezirksliga,2007,Oberfranken
65.,Henzler,Jens,TSV Breitengüßbach 4,77,1701,Bezirksliga,2007,Oberfranken
66.,Pfister,Marius,FC Franken Bräu Baunach 2,77,1701,Bezirksliga,2007,Oberfranken
67.,Popp,Andreas,TTL Basketball Bamberg 2,67,1701,Bezirksliga,2007,Oberfranken
68.,Fink,Andreas,BBC Coburg,66,1701,Bezirksliga,2007,Oberfranken
69.,Meyer,Edwin,TSV Bindlach,65,1701,Bezirksliga,2007,Oberfranken
70.,Dusold,Edgar,TSV Breitengüßbach 4,64,1701,Bezirksliga,2007,Oberfranken
71.,Neubauer,Stefan,TSV Breitengüßbach 4,62,1701,Bezirksliga,2007,Oberfranken
72.,Pfister,Mario,TTL Basketball Bamberg 2,61,1701,Bezirksliga,2007,Oberfranken
73.,Reh,Peter,FC Franken Bräu Baunach 2,60,1701,Bezirksliga,2007,Oberfranken
74.,Firlus,Konstantin,BG Regnitztal,60,1701,Bezirksliga,2007,Oberfranken
75.,Langenstein,Marcus,TSV Bindlach,59,1701,Bezirksliga,2007,Oberfranken
76.,Hofmann,Philipp,FC Franken Bräu Baunach 2,59,1701,Bezirksliga,2007,Oberfranken
77.,Uch,Norbert,TSV Breitengüßbach 4,58,1701,Bezirksliga,2007,Oberfranken
78.,Hosper,Oliver Werner,FC Franken Bräu Baunach 2,57,1701,Bezirksliga,2007,Oberfranken
79.,Mergenthler,Markus,BG Regnitztal,56,1701,Bezirksliga,2007,Oberfranken
80.,Eckerlein,Jannick,BBC Coburg,54,1701,Bezirksliga,2007,Oberfranken
81.,Wahsner,Matthias,DJK Don Bosco Bamberg,51,1701,Bezirksliga,2007,Oberfranken
82.,Koch,Hagen,TSV Breitengüßbach 4,49,1701,Bezirksliga,2007,Oberfranken
83.,Bechmann,Simon,TS Lichtenfels,49,1701,Bezirksliga,2007,Oberfranken
84.,Kizzie,Marcus Riley,BG Regnitztal,46,1701,Bezirksliga,2007,Oberfranken
85.,Rothard,Jörg,DJK Don Bosco Bamberg,46,1701,Bezirksliga,2007,Oberfranken
86.,Völker,Lucian,TTL Basketball Bamberg 2,43,1701,Bezirksliga,2007,Oberfranken
87.,Melzer,Lutz,DJK Don Bosco Bamberg,43,1701,Bezirksliga,2007,Oberfranken
88.,Scholz,Thomas,SpVgg Stegaurach,41,1701,Bezirksliga,2007,Oberfranken
89.,Wohlleben,Andreas,SpVgg Stegaurach,41,1701,Bezirksliga,2007,Oberfranken
90.,Fleder,Dominik,Post-SV Bamberg,37,1701,Bezirksliga,2007,Oberfranken
91.,Dorsch,Helmut,TSV Breitengüßbach 4,36,1701,Bezirksliga,2007,Oberfranken
92.,Dittrich,Dirk,BBC Coburg,36,1701,Bezirksliga,2007,Oberfranken
93.,Kaiser,Christian,TTL Basketball Bamberg 2,34,1701,Bezirksliga,2007,Oberfranken
94.,Lohneis,Rüdiger,BG Regnitztal,33,1701,Bezirksliga,2007,Oberfranken
95.,Schlaug,Philipp,BBC Coburg,33,1701,Bezirksliga,2007,Oberfranken
96.,Motschenbacher,Michael,SpVgg Stegaurach,32,1701,Bezirksliga,2007,Oberfranken
97.,Jung,Adrian,TTL Basketball Bamberg 2,32,1701,Bezirksliga,2007,Oberfranken
98.,Reichert,Björn,TSV Breitengüßbach 4,30,1701,Bezirksliga,2007,Oberfranken
99.,Raum,Christian,DJK Don Bosco Bamberg,30,1701,Bezirksliga,2007,Oberfranken
100.,Galke,Patrick,Post-SV Bamberg,30,1701,Bezirksliga,2007,Oberfranken
101.,Hummel,Jürgen,BG Regnitztal,29,1701,Bezirksliga,2007,Oberfranken
102.,Wadenstorfer,Matthias,TSV Bindlach,28,1701,Bezirksliga,2007,Oberfranken
103.,Högen,Lukas,FC Franken Bräu Baunach 2,25,1701,Bezirksliga,2007,Oberfranken
104.,Vogel,Alexander,TSV Bindlach,24,1701,Bezirksliga,2007,Oberfranken
105.,Geiger,Florian,BBC Coburg,24,1701,Bezirksliga,2007,Oberfranken
106.,Hwastunow,Patrick,Post-SV Bamberg,24,1701,Bezirksliga,2007,Oberfranken
107.,Münch,Johannes,BG Regnitztal,23,1701,Bezirksliga,2007,Oberfranken
108.,Tilmann,Matthias,TSV Bindlach,22,1701,Bezirksliga,2007,Oberfranken
109.,Jones,Byron,TSV Bindlach,22,1701,Bezirksliga,2007,Oberfranken
110.,Schabacker,Ulf,TSV Breitengüßbach 4,22,1701,Bezirksliga,2007,Oberfranken
111.,Kusmeirek,Paul,BG Regnitztal,20,1701,Bezirksliga,2007,Oberfranken
112.,Hüther,Sven,TSV Bindlach,20,1701,Bezirksliga,2007,Oberfranken
113.,Schultz,Matthias,SpVgg Stegaurach,19,1701,Bezirksliga,2007,Oberfranken
114.,Fischer,Andreas,DJK Don Bosco Bamberg,19,1701,Bezirksliga,2007,Oberfranken
115.,Möller,Julian,DJK Don Bosco Bamberg,18,1701,Bezirksliga,2007,Oberfranken
116.,Pscherer,Björn,TSV Bindlach,18,1701,Bezirksliga,2007,Oberfranken
117.,Hagen,Hannes,TTL Basketball Bamberg 2,18,1701,Bezirksliga,2007,Oberfranken
118.,Kostolecky,Woyta,TS Lichtenfels,17,1701,Bezirksliga,2007,Oberfranken
119.,Teichmann,Daniel,DJK Don Bosco Bamberg,16,1701,Bezirksliga,2007,Oberfranken
120.,Wendler,Dominik,SpVgg Stegaurach,16,1701,Bezirksliga,2007,Oberfranken
121.,Dorsch,Hubert,TSV Breitengüßbach 4,15,1701,Bezirksliga,2007,Oberfranken
122.,Gradl,Christoph,FC Franken Bräu Baunach 2,15,1701,Bezirksliga,2007,Oberfranken
123.,Firlus,Julian,BG Regnitztal,15,1701,Bezirksliga,2007,Oberfranken
124.,Pelikan,Daniel,TTL Basketball Bamberg 2,14,1701,Bezirksliga,2007,Oberfranken
125.,Neuberger,Tobias,TS Lichtenfels,14,1701,Bezirksliga,2007,Oberfranken
126.,Bötsch,Benedikt,SpVgg Stegaurach,13,1701,Bezirksliga,2007,Oberfranken
127.,Kirster,Stefan,Post-SV Bamberg,13,1701,Bezirksliga,2007,Oberfranken
128.,Duckarm,Uwe,FC Franken Bräu Baunach 2,12,1701,Bezirksliga,2007,Oberfranken
129.,McLean,Kevin,TSV Bindlach,11,1701,Bezirksliga,2007,Oberfranken
130.,Koedel,Johannes,TSV Bindlach,11,1701,Bezirksliga,2007,Oberfranken
131.,Smith,Philipp,Post-SV Bamberg,11,1701,Bezirksliga,2007,Oberfranken
132.,Girg,Bastian,TS Lichtenfels,11,1701,Bezirksliga,2007,Oberfranken
133.,Nyirö,Achim,TS Lichtenfels,11,1701,Bezirksliga,2007,Oberfranken
134.,Hofmann,Tobias,TSV Breitengüßbach 4,10,1701,Bezirksliga,2007,Oberfranken
135.,Zeitler,Sven,TSV Bindlach,9,1701,Bezirksliga,2007,Oberfranken
136.,Mühling,Moritz,FC Franken Bräu Baunach 2,9,1701,Bezirksliga,2007,Oberfranken
137.,Lang,Stephan,FC Franken Bräu Baunach 2,8,1701,Bezirksliga,2007,Oberfranken
138.,Wagner,Hans-Günther,TSV Breitengüßbach 4,8,1701,Bezirksliga,2007,Oberfranken
139.,Reinlein,Jürgen,TS Lichtenfels,8,1701,Bezirksliga,2007,Oberfranken
140.,Smajl,Sali,TSV Bindlach,8,1701,Bezirksliga,2007,Oberfranken
141.,Postler,Johannes,FC Franken Bräu Baunach 2,8,1701,Bezirksliga,2007,Oberfranken
142.,Hofmann,Stefan,TS Lichtenfels,8,1701,Bezirksliga,2007,Oberfranken
143.,Schulz,Friedrich,BBC Coburg,8,1701,Bezirksliga,2007,Oberfranken
144.,Ködel,Tobias,TSV Bindlach,7,1701,Bezirksliga,2007,Oberfranken
145.,Madiedo,Sergio,BG Regnitztal,7,1701,Bezirksliga,2007,Oberfranken
146.,Reinfelder,Christian,FC Franken Bräu Baunach 2,7,1701,Bezirksliga,2007,Oberfranken
147.,Rüb,Clemens,FC Franken Bräu Baunach 2,7,1701,Bezirksliga,2007,Oberfranken
148.,Fuhr,Eugen,TTL Basketball Bamberg 2,7,1701,Bezirksliga,2007,Oberfranken
149.,Häßner,Udo,FC Franken Bräu Baunach 2,6,1701,Bezirksliga,2007,Oberfranken
150.,Fuchs,Jürgen,FC Franken Bräu Baunach 2,5,1701,Bezirksliga,2007,Oberfranken
151.,Kollmer,Daniel,SpVgg Stegaurach,5,1701,Bezirksliga,2007,Oberfranken
152.,Dreband,Edward,Post-SV Bamberg,5,1701,Bezirksliga,2007,Oberfranken
153.,Eller,Christian,TS Lichtenfels,4,1701,Bezirksliga,2007,Oberfranken
154.,Redler,Jan,DJK Don Bosco Bamberg,4,1701,Bezirksliga,2007,Oberfranken
155.,Roppelt,Matthias,FC Franken Bräu Baunach 2,4,1701,Bezirksliga,2007,Oberfranken
156.,Hoffmann,Mario Frank,TSV Bindlach,4,1701,Bezirksliga,2007,Oberfranken
157.,Kolbert,Maximilian,TTL Basketball Bamberg 2,4,1701,Bezirksliga,2007,Oberfranken
158.,Maisel,Dominik,TSV Bindlach,3,1701,Bezirksliga,2007,Oberfranken
159.,Bittel,Marco,TTL Basketball Bamberg 2,3,1701,Bezirksliga,2007,Oberfranken
160.,Kühhorn,Ingmar,FC Franken Bräu Baunach 2,2,1701,Bezirksliga,2007,Oberfranken
161.,Pfister,Gerhard,FC Franken Bräu Baunach 2,2,1701,Bezirksliga,2007,Oberfranken
162.,Lösel,Daniel,FC Franken Bräu Baunach 2,2,1701,Bezirksliga,2007,Oberfranken
Statistikdaten (Saison: 2007/2008) - Bezirksliga Herren (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2007/2008) - Bezirksliga Herren (Senioren Oberfranken),Statistikdaten (Saison: 2007/2008) - Bezirksliga Herren (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,1701,Bezirksliga,2007,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,1701,Bezirksliga,2007,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,1701,Bezirksliga,2007,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,1701,Bezirksliga,2007,Oberfranken
Statistikdaten (Saison: 2007/2008) - Bezirkspokal Herren (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2007/2008) - Bezirkspokal Herren (Senioren Oberfranken),Statistikdaten (Saison: 2007/2008) - Bezirkspokal Herren (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,256,Bezirksliga,2007,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,256,Bezirksliga,2007,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,256,Bezirksliga,2007,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,256,Bezirksliga,2007,Oberfranken
1.,Arras,Eva,SpVgg Stegaurach,109,248,Bezirksliga,2007,Oberfranken
2.,Arras,Petra,SpVgg Stegaurach,94,248,Bezirksliga,2007,Oberfranken
3.,Braun,Karina Petra,SpVgg Stegaurach,88,248,Bezirksliga,2007,Oberfranken
4.,Bauer,Sarah,TTL Bamberg 2,70,248,Bezirksliga,2007,Oberfranken
5.,Buckl,Maria,DJK Eggolsheim,56,248,Bezirksliga,2007,Oberfranken
6.,Angerstein,Hannah,TTL Bamberg 2,55,248,Bezirksliga,2007,Oberfranken
7.,Leykam,Leonie,TTL Bamberg 2,45,248,Bezirksliga,2007,Oberfranken
8.,Loskarn,Andrea,TTL Bamberg 2,45,248,Bezirksliga,2007,Oberfranken
9.,Smith,Melissa,TTL Bamberg 2,45,248,Bezirksliga,2007,Oberfranken
10.,Gessner,Claudia,DJK Don Bosco Bamberg 3,43,248,Bezirksliga,2007,Oberfranken
11.,Grasser,Ramona,DJK Eggolsheim,42,248,Bezirksliga,2007,Oberfranken
12.,Hofmann,Pia,TTL Bamberg 2,38,248,Bezirksliga,2007,Oberfranken
13.,Amon,Laura,DJK Eggolsheim,37,248,Bezirksliga,2007,Oberfranken
14.,Johannes,Birthe,TTL Bamberg 2,35,248,Bezirksliga,2007,Oberfranken
15.,Woloschin,Maria,DJK Don Bosco Bamberg 3,33,248,Bezirksliga,2007,Oberfranken
16.,Schüren-Hinkelmann,Anke,DJK Don Bosco Bamberg 3,31,248,Bezirksliga,2007,Oberfranken
17.,Wiltschka,Johanna,TTL Bamberg 2,31,248,Bezirksliga,2007,Oberfranken
18.,Schüpferling,Anna,DJK Don Bosco Bamberg 3,29,248,Bezirksliga,2007,Oberfranken
19.,Grasser,Monika,DJK Eggolsheim,26,248,Bezirksliga,2007,Oberfranken
20.,Jansen,Andrea,DJK Don Bosco Bamberg 3,25,248,Bezirksliga,2007,Oberfranken
21.,Hübner,Christine,SpVgg Stegaurach,25,248,Bezirksliga,2007,Oberfranken
22.,Jungbauer,Eva,TTL Bamberg 2,22,248,Bezirksliga,2007,Oberfranken
23.,Friedmann,Heike,DJK Don Bosco Bamberg 3,19,248,Bezirksliga,2007,Oberfranken
24.,Knoche,Kristina,DJK Eggolsheim,19,248,Bezirksliga,2007,Oberfranken
25.,Seidler,Hannah,TTL Bamberg 2,15,248,Bezirksliga,2007,Oberfranken
26.,Pettke,Nathalie,DJK Don Bosco Bamberg 3,14,248,Bezirksliga,2007,Oberfranken
27.,Rauh,Petra,DJK Eggolsheim,14,248,Bezirksliga,2007,Oberfranken
28.,Arras,Christina,SpVgg Stegaurach,13,248,Bezirksliga,2007,Oberfranken
29.,Nürnberger,Melanie,SpVgg Stegaurach,13,248,Bezirksliga,2007,Oberfranken
30.,Fuchs,Michaela,DJK Don Bosco Bamberg 3,12,248,Bezirksliga,2007,Oberfranken
31.,Köbrich,Sabine,SpVgg Stegaurach,12,248,Bezirksliga,2007,Oberfranken
32.,Hepple,Veronika,DJK Don Bosco Bamberg 3,8,248,Bezirksliga,2007,Oberfranken
33.,Schumm,Lena,TTL Bamberg 2,8,248,Bezirksliga,2007,Oberfranken
34.,Hässler,Lisa,DJK Don Bosco Bamberg 3,7,248,Bezirksliga,2007,Oberfranken
35.,Arras,Ulla,SpVgg Stegaurach,7,248,Bezirksliga,2007,Oberfranken
36.,Brendel,Katrin,SpVgg Stegaurach,6,248,Bezirksliga,2007,Oberfranken
37.,Mackedanz,Cornelia,DJK Eggolsheim,5,248,Bezirksliga,2007,Oberfranken
38.,Knoll,Anja,DJK Eggolsheim,5,248,Bezirksliga,2007,Oberfranken
39.,Lunz,Johanna,DJK Don Bosco Bamberg 3,5,248,Bezirksliga,2007,Oberfranken
40.,Politz,Juliane,DJK Don Bosco Bamberg 3,4,248,Bezirksliga,2007,Oberfranken
41.,Strätz,Daniela,SpVgg Stegaurach,2,248,Bezirksliga,2007,Oberfranken
42.,Reichelt,Kerstin,DJK Eggolsheim,2,248,Bezirksliga,2007,Oberfranken
43.,Vogel,Kristina,SpVgg Stegaurach,2,248,Bezirksliga,2007,Oberfranken
44.,Pfeifer,Michaela,SpVgg Stegaurach,1,248,Bezirksliga,2007,Oberfranken
45.,Wagner,Carolin,DJK Eggolsheim,1,248,Bezirksliga,2007,Oberfranken
Statistikdaten (Saison: 2007/2008) - Bezirksliga Damen A (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2007/2008) - Bezirksliga Damen A (Senioren Oberfranken),Statistikdaten (Saison: 2007/2008) - Bezirksliga Damen A (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,248,Bezirksliga,2007,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,248,Bezirksliga,2007,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,248,Bezirksliga,2007,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,248,Bezirksliga,2007,Oberfranken
1.,Lemnitzer,Antonia,TSV Ludwigsstadt,157,2659,Bezirksliga,2007,Oberfranken
2.,Krug,Ina,ATSV Nordhalben,133,2659,Bezirksliga,2007,Oberfranken
3.,Bezold,Andrea,BBC Bayreuth 2,110,2659,Bezirksliga,2007,Oberfranken
4.,Ludwig,Christina,FC Franken Bräu Baunach,110,2659,Bezirksliga,2007,Oberfranken
5.,Aas,Daniela,SC Kemmern 2,94,2659,Bezirksliga,2007,Oberfranken
6.,Heyder,Anja,TSV Ludwigsstadt,93,2659,Bezirksliga,2007,Oberfranken
7.,Zwiers,Lena,SC Kemmern 2,69,2659,Bezirksliga,2007,Oberfranken
8.,Agatz,Tanja,SC Kemmern 2,63,2659,Bezirksliga,2007,Oberfranken
9.,Spörl,Petra,ATSV Nordhalben,61,2659,Bezirksliga,2007,Oberfranken
10.,Reinfelder,Sigrid,FC Franken Bräu Baunach,60,2659,Bezirksliga,2007,Oberfranken
11.,Schramm,Nina,BBC Bayreuth 2,60,2659,Bezirksliga,2007,Oberfranken
12.,Berndt,Dominique,TSV Ludwigsstadt,58,2659,Bezirksliga,2007,Oberfranken
13.,Mullenax,Jessica,SC Kemmern 2,57,2659,Bezirksliga,2007,Oberfranken
14.,Meixner,Jutta,BBC Bayreuth 2,57,2659,Bezirksliga,2007,Oberfranken
15.,Wunder,Margarete,ATSV Nordhalben,57,2659,Bezirksliga,2007,Oberfranken
16.,Landgraf,Theresa,SC Kemmern 2,54,2659,Bezirksliga,2007,Oberfranken
17.,Dietz,Sylvia,ATSV Nordhalben,54,2659,Bezirksliga,2007,Oberfranken
18.,Kämpf,Lisa,BBC Bayreuth 2,51,2659,Bezirksliga,2007,Oberfranken
19.,Winkler,Anne,BBC Bayreuth 2,38,2659,Bezirksliga,2007,Oberfranken
20.,Marufke,Katharina,TSV Ludwigsstadt,36,2659,Bezirksliga,2007,Oberfranken
21.,Friedrich,Doris,FC Franken Bräu Baunach,36,2659,Bezirksliga,2007,Oberfranken
22.,Eichhorn,Petra,TSV Ludwigsstadt,34,2659,Bezirksliga,2007,Oberfranken
23.,Angerstein,Laura,SC Kemmern 2,31,2659,Bezirksliga,2007,Oberfranken
24.,Ruf,Anja,ATSV Nordhalben,31,2659,Bezirksliga,2007,Oberfranken
25.,Frank,Susanne,BBC Bayreuth 2,30,2659,Bezirksliga,2007,Oberfranken
26.,Weiss,Theresa,BBC Bayreuth 2,29,2659,Bezirksliga,2007,Oberfranken
27.,Söll,Tabea,BBC Bayreuth 2,27,2659,Bezirksliga,2007,Oberfranken
28.,Zwiers,Anna,SC Kemmern 2,26,2659,Bezirksliga,2007,Oberfranken
29.,Schmitt,Daniela,SC Kemmern 2,26,2659,Bezirksliga,2007,Oberfranken
30.,Endres,Martina,SC Kemmern 2,25,2659,Bezirksliga,2007,Oberfranken
31.,Kirsch,Stephanie,BBC Bayreuth 2,25,2659,Bezirksliga,2007,Oberfranken
32.,Porst,Katharina,SC Kemmern 2,23,2659,Bezirksliga,2007,Oberfranken
33.,Fuchs,Mareike,FC Franken Bräu Baunach,23,2659,Bezirksliga,2007,Oberfranken
34.,Reichel,Sandra,FC Franken Bräu Baunach,22,2659,Bezirksliga,2007,Oberfranken
35.,Holland,Monika,FC Franken Bräu Baunach,22,2659,Bezirksliga,2007,Oberfranken
36.,Schäfer,Carina,SC Kemmern 2,21,2659,Bezirksliga,2007,Oberfranken
37.,Häring,Nina,TSV Ludwigsstadt,21,2659,Bezirksliga,2007,Oberfranken
38.,Morgenstern,Eva-Maria,BBC Bayreuth 2,19,2659,Bezirksliga,2007,Oberfranken
39.,Endres,Magdalena,SC Kemmern 2,18,2659,Bezirksliga,2007,Oberfranken
40.,Jäger,Silke,FC Franken Bräu Baunach,16,2659,Bezirksliga,2007,Oberfranken
41.,Schreiner,Claudia,SC Kemmern 2,16,2659,Bezirksliga,2007,Oberfranken
42.,Heim,Corinna,TSV Ludwigsstadt,16,2659,Bezirksliga,2007,Oberfranken
43.,Baier,Kathrin,FC Franken Bräu Baunach,15,2659,Bezirksliga,2007,Oberfranken
44.,Griesbach,Carmen,ATSV Nordhalben,14,2659,Bezirksliga,2007,Oberfranken
45.,Wunder,Anne,ATSV Nordhalben,12,2659,Bezirksliga,2007,Oberfranken
46.,Martin,Heike,FC Franken Bräu Baunach,11,2659,Bezirksliga,2007,Oberfranken
47.,Schnörer,Eva,SC Kemmern 2,11,2659,Bezirksliga,2007,Oberfranken
48.,Haderlein,Lena,SC Kemmern 2,11,2659,Bezirksliga,2007,Oberfranken
49.,Fuchs,Katharina,SC Kemmern 2,10,2659,Bezirksliga,2007,Oberfranken
50.,Gembries,Dorothee,BBC Bayreuth 2,9,2659,Bezirksliga,2007,Oberfranken
51.,Mausolf,Tanja,FC Franken Bräu Baunach,9,2659,Bezirksliga,2007,Oberfranken
52.,Schwab,Laura,TSV Ludwigsstadt,9,2659,Bezirksliga,2007,Oberfranken
53.,Liebl,Tamara,FC Franken Bräu Baunach,8,2659,Bezirksliga,2007,Oberfranken
